"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.800612686E2,2.810382843E-1,4.700839520E-2,-5.744194984E-2,2.906748769E-1
1.800662217E2,8.111791611E-1,3.940473795E-1,-7.257890701E-2,9.047390046E-1
1.800711747E2,7.082948685E-1,2.408638000E-1,1.990129948E-1,7.741467322E-1
1.800761278E2,7.397108078E-1,3.230581284E-1,1.361398697E-1,8.185796831E-1
1.800810710E2,2.769985199E-1,1.654652357E-1,1.001195908E-1,3.378325868E-1
1.800860236E2,1.036071777E-2,6.416904926E-2,1.382374763E-2,6.645379865E-2
1.800909761E2,-4.111108780E-1,-3.479014635E-1,1.107230186E-1,5.498246713E-1
1.800959287E2,-8.821487427E-1,-6.059194803E-1,1.460909843E-1,1.080123788E0
1.801008847E2,-1.003452301E0,-6.286685467E-1,2.057802677E-1,1.201867788E0
1.801058375E2,-1.005758286E0,-4.942482710E-1,2.213559151E-1,1.142291348E0
1.801107902E2,-8.993806839E-1,-3.340815306E-1,3.263833523E-1,1.013421026E0
1.801157430E2,-1.079215050E0,-4.172079563E-1,4.666357040E-1,1.247604297E0
1.801207025E2,-8.922195435E-1,-1.645003557E-1,4.702343941E-1,1.021878890E0
1.801256556E2,-1.146608353E0,-2.957323790E-1,4.548938274E-1,1.268501773E0
1.801306087E2,-1.140732765E0,-4.763437510E-1,3.965494633E-1,1.298239611E0
1.801355618E2,-3.060817719E-1,-2.625987530E-1,3.793516159E-1,5.536712062E-1
1.801405173E2,2.041130066E-1,1.034017801E-1,2.303717136E-1,3.246924299E-1
1.801454706E2,-4.410791397E-1,-2.708542347E-2,1.477267742E-1,4.659480953E-1
1.801504238E2,-5.651769638E-1,3.356885910E-2,8.305072784E-2,5.722318517E-1
1.801553770E2,-7.314300537E-2,2.478933334E-1,3.291320801E-2,2.605461250E-1
1.801603239E2,3.746919632E-1,4.994179010E-1,-5.456709862E-2,6.267295074E-1
1.801652768E2,3.490076065E-1,6.368629932E-1,-1.765933037E-1,7.473860960E-1
1.801702297E2,1.125402451E-1,5.630013943E-1,-8.098888397E-2,5.798233145E-1
1.801751826E2,8.241271973E-2,6.253476143E-1,-7.631731033E-2,6.353548827E-1
1.801801389E2,2.259607315E-1,6.163742542E-1,-2.120585442E-1,6.898871644E-1
1.801850920E2,3.069477081E-1,4.733541012E-1,-3.843381405E-1,6.826395878E-1
1.801900451E2,7.401943207E-2,3.391704559E-1,-3.502550125E-1,4.931470859E-1
1.801949982E2,-1.476297379E-1,1.895086765E-1,-1.529760361E-1,2.847977275E-1
1.801999522E2,-1.134719849E-1,3.067715168E-1,-1.904745102E-1,3.785038889E-1
1.802049053E2,1.555213928E-1,4.685034752E-1,-1.377174854E-1,5.124924543E-1
1.802098584E2,3.512744904E-1,2.539472580E-1,-1.133759022E-1,4.480369099E-1
1.802148116E2,5.527276993E-1,3.601620197E-1,-1.793298721E-1,6.836547323E-1
1.802197668E2,5.435838699E-1,5.043511391E-1,-2.591536045E-1,7.855024417E-1
1.802247200E2,4.965581894E-1,3.992133141E-1,-1.822223663E-1,6.626811423E-1
1.802296732E2,3.905620575E-1,3.903641701E-1,-1.274764538E-1,5.667214062E-1
1.802346264E2,3.637704849E-1,5.790824890E-1,-9.259104729E-2,6.901004252E-1
1.802395585E2,2.090063095E-1,7.317609787E-1,4.362177849E-2,7.622733282E-1
1.802444645E2,-3.078556061E-1,8.669137955E-2,3.195312023E-1,4.520958513E-1
1.802494144E2,2.172250748E-1,4.559671879E-1,-1.441910267E-1,5.252464771E-1
1.802543644E2,-1.170578003E-1,3.283851147E-1,1.232538223E-1,3.697713035E-1
1.802593933E2,-2.468833923E-1,1.297237873E-1,2.719707489E-1,3.895481468E-1
1.802643472E2,-1.386451721E-1,2.522397041E-1,2.665879726E-1,3.923219332E-1
1.802693011E2,1.388549805E-3,4.138748646E-1,2.027940750E-1,4.608901913E-1
1.802742549E2,-3.349208832E-2,3.245799541E-1,1.990675926E-2,3.269099963E-1
1.802792055E2,-1.897478104E-1,2.808158398E-1,-8.278846741E-3,3.390137264E-1
1.802841592E2,-2.195529938E-1,2.342519760E-1,-1.648712158E-2,3.214799069E-1
1.802891129E2,-3.636951447E-1,1.467759609E-1,1.858227253E-1,4.339901222E-1
1.802940667E2,-7.116680145E-1,-2.722430229E-2,2.715158463E-1,7.621898584E-1
1.802990177E2,-8.202056885E-1,-1.096913815E-1,1.415708065E-1,8.395307403E-1
1.803039713E2,-5.511455536E-1,1.103093624E-1,-1.358811855E-1,5.782674755E-1
1.803089248E2,-2.622318268E-2,3.084225655E-1,-4.815173149E-1,5.724255923E-1
1.803138784E2,3.515882492E-1,3.673660755E-1,-8.558609486E-1,9.955250342E-1
1.803188329E2,3.179454803E-1,3.337895870E-1,-8.322956562E-1,9.514309624E-1
1.803237865E2,5.771903992E-1,1.014769077E-1,-8.626880646E-1,1.042917550E0
1.803287401E2,6.614665985E-1,5.266666412E-3,-8.229660988E-1,1.055859365E0
1.803336937E2,4.867477417E-1,-1.325631142E-2,-6.682951450E-1,8.268721151E-1
1.803386442E2,4.040861130E-1,-8.595418930E-2,-5.141527653E-1,6.595655960E-1
1.803435976E2,1.606950760E-1,-1.293730736E-1,-3.848056793E-1,4.366184953E-1
1.803485511E2,-2.922677994E-1,-6.829833984E-2,-2.092227936E-1,3.658678821E-1
1.803535046E2,-5.850973129E-1,-9.925794601E-2,7.382392883E-3,5.935027423E-1
1.803584589E2,-6.124649048E-1,-1.622731686E-1,3.133034706E-2,6.343716824E-1
1.803634124E2,-7.138929367E-1,-1.519594193E-1,7.287859917E-2,7.335162441E-1
1.803683659E2,-7.057428360E-1,-1.589834690E-1,1.724264622E-1,7.436932021E-1
1.803733194E2,-6.623573303E-1,-1.331732273E-1,1.114625931E-1,6.847453915E-1
1.803782739E2,-5.387544632E-1,-6.763029099E-2,2.456505299E-1,5.959651086E-1
1.803832275E2,-4.067544937E-1,-1.697731018E-2,3.168799877E-1,5.158976389E-1
1.803881810E2,-3.994140625E-1,1.186335087E-1,4.446289539E-1,6.093442454E-1
1.803931346E2,-2.307024002E-1,1.743607521E-1,4.145984650E-1,5.054870488E-1
1.803980849E2,-1.298980713E-1,3.105430603E-1,3.373200893E-1,4.765452171E-1
1.804030383E2,-5.288934708E-1,1.961562634E-1,1.654944420E-1,5.878724295E-1
1.804079917E2,-8.277997971E-1,1.005873680E-1,-2.337613106E-1,8.660338752E-1
1.804129450E2,1.890401840E-1,5.445957184E-1,-1.277542114E-2,5.766141683E-1
1.804178965E2,6.208763123E-1,9.059236050E-1,-1.420648098E-1,1.107414730E0
1.804228498E2,7.222623825E-1,8.006861210E-1,-2.690541744E-1,1.111373638E0
1.804278031E2,8.895301819E-1,6.915652752E-1,-3.583064079E-1,1.182332422E0
1.804327564E2,9.787206650E-1,6.090197563E-1,-4.559574127E-1,1.239635578E0
1.804377124E2,9.251408577E-1,4.474449158E-1,-5.120711327E-1,1.148176556E0
1.804426658E2,8.244686127E-1,2.399327755E-1,-5.149106979E-1,1.001223880E0
1.804476192E2,6.643943787E-1,2.440834045E-2,-3.816237450E-1,7.665848552E-1
1.804525726E2,5.954198837E-1,-1.063928604E-1,-2.778351307E-1,6.656099748E-1
1.804575266E2,5.145254135E-1,-2.077798843E-1,-2.465052605E-1,6.071850829E-1
1.804624800E2,4.663047791E-1,-2.660658360E-1,-2.519686222E-1,5.930593247E-1
1.804674335E2,4.756259918E-1,-2.167570591E-1,-2.215681076E-1,5.677113114E-1
1.804723870E2,4.470968246E-1,-1.318905354E-1,-1.292679310E-1,4.837363765E-1
1.804773375E2,3.145294189E-1,-1.020205021E-1,-3.256940842E-2,3.322615003E-1
1.804822908E2,1.499462128E-1,-8.640003204E-2,6.587576866E-2,1.851714048E-1
1.804872441E2,-2.038764954E-2,-7.095336914E-2,1.207880974E-1,1.415620052E-1
1.804921974E2,-1.988105774E-1,-9.379696846E-2,9.933161736E-2,2.412266303E-1
1.804971484E2,-2.546081543E-1,-1.095652580E-1,5.683350563E-2,2.829485914E-1
1.805021017E2,-2.980346680E-1,-1.088917255E-1,2.927184105E-2,3.186517094E-1
1.805070548E2,-2.816448212E-1,-1.772613525E-1,-1.320838928E-4,3.327843293E-1
1.805120080E2,-2.462644577E-1,-2.094380856E-1,5.895352364E-2,3.286122529E-1
1.805169680E2,-2.254743576E-1,-2.177007198E-1,1.198906898E-1,3.355682745E-1
1.805219216E2,-1.907100677E-1,-2.330605984E-1,1.040420532E-1,3.186099830E-1
1.805268751E2,-1.563282013E-1,-2.031176090E-1,9.753918648E-2,2.742428896E-1
1.805318286E2,-1.152248383E-1,-1.996240616E-1,6.943535805E-2,2.407234892E-1
1.805367805E2,-8.414840698E-2,-1.915063858E-1,6.727004051E-2,2.197291709E-1
1.805417339E2,-2.963924408E-2,-1.904635429E-1,5.464315414E-3,1.928333600E-1
1.805466874E2,6.399154663E-4,-1.538655758E-1,5.938768387E-3,1.539814725E-1
1.805516409E2,1.403903961E-2,-9.384846687E-2,-3.065824509E-3,9.494223848E-2
1.805565929E2,8.402824402E-3,-2.725720406E-2,4.053092003E-2,4.956125613E-2
1.805615462E2,-2.328491211E-2,-2.077531815E-2,7.923674583E-2,8.516021880E-2
1.805664996E2,4.606246948E-3,-1.465153694E-2,1.152849197E-1,1.163034727E-1
1.805714530E2,3.457069397E-2,-2.314853668E-2,1.130828857E-1,1.204936790E-1
1.805764031E2,8.336639404E-2,-2.925491333E-2,8.977746964E-2,1.259595160E-1
1.805813563E2,1.032619476E-1,-7.571506500E-2,1.356084347E-1,1.865085747E-1
1.805863095E2,1.015071869E-1,-1.100134850E-1,1.428449154E-1,2.069090276E-1
1.805912627E2,4.007053375E-2,-1.372036934E-1,6.864762306E-2,1.585654354E-1
1.805962249E2,-1.408576965E-2,-1.477422714E-1,-1.525449753E-2,1.491941264E-1
1.806011786E2,-1.600360870E-2,-1.701698303E-1,-1.590657234E-1,2.334861688E-1
1.806061323E2,-6.581401825E-2,-1.615512371E-1,-2.362301350E-1,2.936579028E-1
1.806110859E2,-8.922195435E-2,-1.433408260E-1,-1.897368431E-1,2.539827143E-1
1.806160281E2,-1.173095703E-1,-1.440908909E-1,-4.434442520E-2,1.910239466E-1
1.806209811E2,-2.902374268E-1,-1.541128159E-1,4.933333397E-2,3.322985130E-1
1.806259343E2,-4.096870422E-1,-1.476225853E-1,1.204118729E-1,4.518129252E-1
1.806308873E2,-4.689655304E-1,-1.226177216E-1,1.574256420E-1,5.096534186E-1
1.806358440E2,-4.185838699E-1,-1.434760094E-1,1.705038548E-1,4.742039497E-1
1.806407973E2,-2.950305939E-1,-1.338067055E-1,1.671411991E-1,3.645318452E-1
1.806457506E2,-9.398365021E-2,-1.769654751E-1,1.835634708E-1,2.717448320E-1
1.806507038E2,1.507511139E-1,-2.844004631E-1,3.053913116E-1,4.437041525E-1
1.806556542E2,3.342323303E-1,-3.632199764E-1,4.605574608E-1,6.750949389E-1
1.806606073E2,4.902620316E-1,-3.896842003E-1,5.893154144E-1,8.599437733E-1
1.806655604E2,5.382537842E-1,-3.882660866E-1,5.138087273E-1,8.393253829E-1
1.806705135E2,5.455694199E-1,-3.280642033E-1,1.926372051E-1,6.651174379E-1
1.806754672E2,4.152116776E-1,-2.352435589E-1,-9.677934647E-2,4.869358388E-1
1.806804204E2,1.910839081E-1,-1.264939308E-1,-3.453810215E-1,4.144898364E-1
1.806853735E2,9.235763550E-2,-1.378417015E-2,-4.423089027E-1,4.520587369E-1
1.806903267E2,1.702432632E-1,3.176307678E-2,-3.818612099E-1,4.192966078E-1
1.806952846E2,2.143411636E-1,4.377508163E-2,-2.052609921E-1,2.999841113E-1
1.807002380E2,1.112289429E-1,1.077127457E-1,-1.356594563E-1,2.058577212E-1
1.807051914E2,3.371181488E-1,3.588278294E-1,-8.793354034E-3,4.924260152E-1
1.807101448E2,5.470380783E-1,5.659580231E-1,1.357984543E-1,7.987492493E-1
1.807150955E2,4.704647064E-1,5.418152809E-1,3.102359772E-1,7.817590423E-1
1.807200487E2,3.952341080E-1,5.636308193E-1,4.109640121E-1,8.017363157E-1
1.807250020E2,2.451896667E-1,6.501362324E-1,4.452967644E-1,8.252783177E-1
1.807299552E2,-3.047771454E-1,6.104631424E-1,4.607689381E-1,8.233239769E-1
1.807349092E2,-7.647352219E-1,5.016236305E-1,3.528339863E-1,9.802744759E-1
1.807398625E2,-6.965484619E-1,8.020703793E-1,-3.758418560E-1,1.126833508E0
1.807448158E2,-6.232070923E-2,7.807755470E-1,-7.891092300E-1,1.111839783E0
1.807497690E2,3.003339767E-1,3.478889465E-1,-4.762969017E-1,6.618806201E-1
1.807547203E2,5.962524414E-1,3.807830811E-2,8.629083633E-2,6.036663316E-1
1.807596735E2,6.862449646E-1,6.879496574E-2,5.675194263E-1,8.931647094E-1
1.807646267E2,5.624923706E-1,-4.048705101E-2,8.208603859E-1,9.959159811E-1
1.807695799E2,3.715181351E-1,-1.060180664E-1,9.169354439E-1,9.950056097E-1
1.807745347E2,1.515932083E-1,-1.259779930E-1,8.112783432E-1,8.348793360E-1
1.807794880E2,-1.019458771E-1,-1.698434353E-1,5.956006050E-1,6.276781301E-1
1.807844412E2,-2.652244568E-1,-1.947224140E-1,3.827123642E-1,5.047074249E-1
1.807893945E2,-4.386482239E-1,-2.364954948E-1,2.204921246E-1,5.449395933E-1
1.807943492E2,-4.107999802E-1,-2.689983845E-1,2.129020691E-1,5.352046763E-1
1.807993025E2,-3.379583359E-1,-2.425005436E-1,1.515493393E-1,4.427070732E-1
1.808042558E2,-2.041130066E-1,-2.163619995E-1,6.192851067E-2,3.038252371E-1
1.808092092E2,-5.985450745E-2,-2.118506432E-1,6.775856018E-4,2.201447619E-1
1.808141610E2,9.963893890E-2,-1.405653954E-1,-1.011936665E-1,1.998166826E-1
1.808191143E2,2.838401794E-1,-6.474781036E-2,-1.576237679E-1,3.310631037E-1
1.808240676E2,3.334245682E-1,3.249478340E-2,-1.833922863E-1,3.819169861E-1
1.808290208E2,3.255758286E-1,5.362701416E-2,-1.976706982E-1,3.846416276E-1
1.808339780E2,2.677402496E-1,2.291226387E-2,-1.723833084E-1,3.192582311E-1
1.808389314E2,1.317472458E-1,-1.660132408E-2,-1.174643040E-1,1.772873471E-1
1.808438849E2,3.936290741E-2,-2.713203430E-2,-7.814788818E-2,9.161156146E-2
1.808488383E2,-3.598403931E-2,-8.259224892E-2,-4.262375832E-2,9.966501612E-2
1.808537892E2,-7.304191589E-2,-1.330142021E-1,-2.482581139E-2,1.537667726E-1
1.808587425E2,2.580652237E-1,-6.668043137E-2,-2.052526474E-1,3.364113388E-1
1.808636959E2,7.520098686E-1,-6.883120537E-2,-6.648085117E-1,1.006094893E0
1.808686492E2,6.495771408E-1,2.067971230E-2,-8.980650902E-1,1.108557179E0
1.808736009E2,2.511062622E-1,-5.102872849E-2,-8.046767712E-1,8.444897821E-1
1.808785542E2,3.693866730E-2,-1.689119339E-1,-4.739186764E-1,5.044745964E-1
1.808835074E2,-1.559734344E-1,-1.618580818E-1,-3.041369915E-1,3.781865419E-1
1.808884606E2,-2.924156189E-1,-1.546928883E-1,-1.162793636E-1,3.506532108E-1
1.808934171E2,-3.922462463E-1,-1.383974552E-1,2.337708473E-1,4.771370688E-1
1.808983705E2,-3.039083481E-1,-1.682431698E-1,3.883218765E-1,5.210181648E-1
1.809033238E2,-1.380825043E-1,-1.770966053E-1,6.390621662E-1,6.773702369E-1
1.809082773E2,-5.193042755E-2,-5.099797249E-2,7.696619034E-1,7.730957302E-1
1.809132277E2,-3.515148163E-2,5.236124992E-2,7.979290485E-1,8.004174496E-1
1.809181810E2,-1.113510132E-2,1.258442402E-1,8.199312687E-1,8.296071653E-1
1.809231343E2,-1.057929993E-1,2.101144791E-1,6.125302315E-1,6.561505448E-1
1.809280875E2,1.909446716E-2,3.027791977E-1,4.362468719E-1,5.313672690E-1
1.809330443E2,2.049865723E-1,3.898015022E-1,3.026640415E-1,5.343877132E-1
1.809379977E2,3.609666824E-1,4.765033722E-1,1.750054359E-1,6.228798537E-1
1.809429512E2,5.062627792E-1,4.752497673E-1,-1.693964005E-3,6.943826125E-1
1.809479046E2,3.605890274E-1,4.129159451E-1,-1.369297504E-1,5.650431673E-1
1.809528529E2,-1.455783844E-2,2.754909992E-1,-2.578086853E-1,3.775877905E-1
1.809578061E2,-2.897291183E-1,1.151397228E-1,-2.838680744E-1,4.216410813E-1
1.809627593E2,-3.633470535E-1,5.295062065E-2,-1.698572636E-1,4.045693260E-1
1.809677124E2,-3.124647141E-1,7.866621017E-2,2.772259712E-2,3.234054924E-1
1.809726757E2,-4.323129654E-1,1.774711609E-1,2.235155106E-1,5.180248029E-1
1.809776294E2,-4.559173584E-1,1.796958447E-1,3.689794540E-1,6.134305762E-1
1.809825831E2,-4.034070969E-1,1.833746433E-1,4.590528011E-1,6.380384156E-1
1.809875368E2,-3.468742371E-1,1.669478416E-1,4.296779633E-1,5.769024790E-1
1.809925001E2,-1.746559143E-1,1.832654476E-1,4.075396061E-1,4.797701984E-1
1.809974543E2,4.814529419E-2,1.990358829E-1,2.427284718E-1,3.175694618E-1
1.810024085E2,2.239475250E-1,1.222066879E-1,8.625841141E-2,2.693092685E-1
1.810073626E2,3.700065613E-1,1.558313370E-1,-3.546619415E-2,4.030460419E-1
1.810123005E2,4.081640244E-1,1.898989677E-1,-2.553033829E-2,4.509005288E-1
1.810172538E2,3.178291321E-1,1.316144466E-1,-2.060842514E-2,3.446192492E-1
1.810222072E2,3.328361511E-1,1.670513153E-1,-1.728115082E-1,4.105482466E-1
1.810271605E2,3.880977631E-1,1.981289387E-1,-3.456952572E-1,5.562195258E-1
1.810321092E2,4.643030167E-1,2.296433449E-1,-4.321153164E-1,6.745643066E-1
1.810370623E2,4.876527786E-1,1.951761246E-1,-4.613380432E-1,6.990935146E-1
1.810420154E2,2.496089935E-1,1.118741035E-1,-3.386042118E-1,4.352852823E-1
1.810469685E2,-1.074981689E-1,-5.369472504E-2,-1.977515221E-1,2.313971571E-1
1.810519196E2,-5.449619293E-1,-2.350332737E-1,-5.577516556E-2,5.960998350E-1
1.810568726E2,-8.795080185E-1,-3.900799751E-1,1.037693024E-1,9.677111189E-1
1.810618257E2,-9.886140823E-1,-4.623866081E-1,1.665799618E-1,1.104041694E0
1.810667786E2,-8.456096649E-1,-4.741294384E-1,3.389024734E-2,9.700530803E-1
1.810717347E2,-6.659498215E-1,-4.299559593E-1,-1.826920509E-1,8.134664573E-1
1.810766879E2,-4.784765244E-1,-4.534013271E-1,-2.406098843E-1,7.017162277E-1
1.810816410E2,-3.570356369E-1,-4.844534397E-1,-1.392374039E-1,6.177027084E-1
1.810865942E2,-2.108564377E-1,-4.661889076E-1,3.456377983E-2,5.128227664E-1
1.810915592E2,-4.953670502E-2,-4.155316353E-1,2.352733612E-1,4.800770559E-1
1.810965129E2,1.766386032E-1,-3.113901615E-1,3.128931522E-1,4.754651970E-1
1.811014667E2,3.697338104E-1,-1.991038322E-1,3.300371170E-1,5.341066609E-1
1.811064205E2,5.729541779E-1,-6.635189056E-2,2.896387577E-1,6.454220892E-1
1.811113712E2,7.223339081E-1,3.969836235E-2,2.257194519E-1,7.578202331E-1
1.811163248E2,7.614874840E-1,1.243667603E-1,1.458024979E-1,7.852315886E-1
1.811212784E2,6.771068573E-1,2.143008709E-1,-7.205724716E-3,7.102467754E-1
1.811262320E2,5.937252045E-1,2.858767509E-1,-1.545109749E-1,6.768373339E-1
1.811311841E2,4.447469711E-1,2.536239624E-1,-2.511444092E-1,5.702617793E-1
1.811361376E2,2.757062912E-1,1.775417328E-1,-3.024752140E-1,4.461236162E-1
1.811410911E2,7.723712921E-2,1.502540112E-1,-2.920143604E-1,3.373636446E-1
1.811460447E2,-4.334259033E-2,1.711597443E-1,-2.695531845E-1,3.222315277E-1
1.811509947E2,-1.339797974E-1,1.969947815E-1,-2.274065018E-1,3.293497337E-1
1.811559480E2,-1.710901260E-1,2.180469036E-1,-1.811242104E-2,2.777487051E-1
1.811609013E2,-1.645803452E-1,2.174465656E-1,2.622528076E-1,3.783467114E-1
1.811658547E2,-1.291704178E-1,2.949242592E-1,4.158341885E-1,5.259119582E-1
1.811708089E2,-3.685188293E-2,2.954132557E-1,4.762578011E-1,5.616480624E-1
1.811757623E2,-4.737758636E-2,3.333859444E-1,4.346537590E-1,5.498315322E-1
1.811807157E2,-7.928276062E-2,2.897994518E-1,3.436579704E-1,4.564759348E-1
1.811856691E2,-1.871805191E-1,2.152941227E-1,1.770889759E-1,3.357806001E-1
1.811906216E2,-4.181842804E-1,1.955113411E-1,-7.920122147E-2,4.683755014E-1
1.811955749E2,-4.222679138E-1,1.563246250E-1,-4.558587074E-1,6.407454569E-1
1.812005283E2,-2.868041992E-1,7.693386078E-2,-6.860675812E-1,7.475721996E-1
1.812054816E2,-1.006984711E-1,3.179407120E-2,-8.280470371E-1,8.347532215E-1
1.812104373E2,9.313392639E-2,8.496332169E-2,-8.392369747E-1,8.486526934E-1
1.812153907E2,1.807088852E-1,1.289057732E-1,-6.802015305E-1,7.155043826E-1
1.812203442E2,3.602256775E-1,1.209716797E-1,-4.612772465E-1,5.976398448E-1
1.812252976E2,5.647077560E-1,1.472172737E-1,-2.724978924E-1,6.440674474E-1
1.812302297E2,6.280288696E-1,1.577868462E-1,-2.023839951E-2,6.478630586E-1
1.812351269E2,5.276250839E-1,2.237925529E-1,2.358551025E-1,6.197571826E-1
1.812400766E2,4.285764694E-1,2.565095425E-1,4.884004593E-1,6.985770853E-1
1.812450263E2,3.353662491E-1,2.249691486E-1,5.968849659E-1,7.206617108E-1
1.812500531E2,2.098388672E-1,2.436025143E-1,5.718538761E-1,6.560422172E-1
1.812550066E2,1.898384094E-2,2.476665974E-1,5.380356312E-1,5.926056615E-1
1.812599602E2,-2.107429504E-1,2.464127541E-1,5.071055889E-1,6.019035760E-1
1.812649137E2,-3.533926010E-1,1.447503567E-1,2.835967541E-1,4.756743793E-1
1.812698646E2,-3.337554932E-1,6.233811378E-2,6.840991974E-2,3.463505259E-1
1.812748180E2,-2.478446960E-1,9.209275246E-2,9.361267090E-3,2.645670080E-1
1.812797714E2,-5.331325531E-2,1.596825123E-1,5.546808243E-3,1.684386387E-1
1.812847249E2,6.352424622E-2,1.390011311E-1,3.844022751E-3,1.528771428E-1
1.812896850E2,1.483402252E-1,1.235935688E-1,-1.696031094E-1,2.569930104E-1
1.812946388E2,6.597137451E-2,1.375160217E-1,-4.163060188E-1,4.433661915E-1
1.812995926E2,-6.097602844E-2,1.137859821E-1,-6.141598225E-1,6.275807624E-1
1.813045463E2,-2.581176758E-1,7.391071320E-2,-6.941571236E-1,7.442725578E-1
1.813094933E2,-2.989730835E-1,8.194160461E-2,-6.398880482E-1,7.110246447E-1
1.813144467E2,-2.966146469E-1,7.813525200E-2,-4.361994267E-1,5.332497597E-1
1.813194001E2,-2.751140594E-1,8.589267731E-2,7.530975342E-2,2.978873221E-1
1.813243536E2,-3.440923691E-1,9.295272827E-2,3.881974220E-1,5.270075964E-1
1.813293156E2,-4.078283310E-1,1.463401318E-1,7.941808701E-1,9.046892484E-1
1.813342695E2,-4.379072189E-1,2.263848782E-1,9.172434807E-1,1.041320531E0
1.813392234E2,-3.516197205E-1,2.949666977E-1,6.784811020E-1,8.191327037E-1
1.813441772E2,-1.166324615E-1,4.073464870E-1,2.658987045E-1,5.002363568E-1
1.813491200E2,2.162313461E-1,5.045955181E-1,-5.760526657E-2,5.519882233E-1
1.813540733E2,1.807203293E-1,4.661843777E-1,-2.547187805E-1,5.611322202E-1
1.813590266E2,-2.128267288E-1,2.905702591E-1,-3.353908062E-1,4.921516889E-1
1.813639799E2,-3.627614975E-1,1.563863754E-1,-7.666993141E-2,4.024063629E-1
1.813689302E2,-3.401451111E-1,1.055738926E-1,2.596945763E-1,4.407786478E-1
1.813738834E2,-2.251195908E-1,9.440279007E-2,3.992774487E-1,4.679884592E-1
1.813788366E2,1.008033752E-2,9.418320656E-2,4.173159599E-1,4.279307187E-1
1.813837897E2,3.620500565E-1,1.741409302E-1,3.643045425E-1,5.423311780E-1
1.813887470E2,7.680649757E-1,2.250368595E-1,1.238980293E-1,8.098864839E-1
1.813937004E2,1.047300339E0,3.123114109E-1,-2.124931812E-1,1.113341713E0
1.813986537E2,1.186500072E0,3.793919086E-1,-5.498135090E-1,1.361622391E0
1.814036071E2,1.148676872E0,3.936502934E-1,-8.365643024E-1,1.474536857E0
1.814085579E2,8.664178848E-1,2.889485359E-1,-9.590978622E-1,1.324401720E0
1.814135111E2,5.078878403E-1,1.105890274E-1,-1.030179262E0,1.153884441E0
1.814184643E2,2.900056839E-1,-1.245081425E-1,-1.106698036E0,1.150819759E0
1.814234175E2,9.531021118E-2,-3.945193291E-1,-9.792261124E-1,1.060006281E0
1.814283742E2,-1.261167526E-1,-4.763894081E-1,-6.272108555E-1,7.976501493E-1
1.814333275E2,-3.525962830E-1,-4.507939816E-1,-2.108891010E-1,6.099291479E-1
1.814382809E2,-7.339725494E-1,-3.002252579E-1,4.341959953E-2,7.941890017E-1
1.814432343E2,-9.606380463E-1,-2.972126007E-1,2.716708183E-1,1.041616925E0
1.814481865E2,-1.038711548E0,-2.462575436E-1,6.619591713E-1,1.256086940E0
1.814531398E2,-9.880857468E-1,-1.601145267E-1,1.104956627E0,1.490932343E0
1.814580932E2,-8.453702927E-1,-5.827808380E-2,1.458087206E0,1.686435758E0
1.814630465E2,-6.827697754E-1,5.683493614E-2,1.408000946E0,1.565845280E0
1.814680004E2,-6.599330902E-1,1.262347698E-1,8.285303116E-1,1.066728352E0
1.814729537E2,-6.333007812E-1,1.723453999E-1,1.128046513E-1,6.659562341E-1
1.814779071E2,-6.331777573E-1,2.005815506E-1,-3.994891644E-1,7.750733018E-1
1.814828604E2,-6.064748764E-1,2.185397148E-1,-5.899379253E-1,8.738410258E-1
1.814878113E2,-6.126956940E-1,2.333748341E-1,-4.490113258E-1,7.946514942E-1
