"Time (ms)","Centre de gravité"
"41627","359.0976"
"41660","359.2557"
"41694","359.3203"
"41727","359.3265"
"41760","359.3084"
"41794","359.287"
"41827","359.2715"
"41860","359.2637"
"41894","359.2628"
"41927","359.2665"
"41960","359.2733"
"41994","359.2816"
"42027","359.2911"
"42060","359.3018"
"42094","359.3149"
"42127","359.3318"
"42160","359.3515"
"42194","359.3668"
"42227","359.3587"
"42260","359.295"
"42294","359.14"
"42327","358.886"
"42360","358.5877"
"42394","358.3342"
"42427","358.1779"
"42460","358.1134"
"42494","358.1182"
"42527","358.1895"
"42560","358.3486"
"42594","358.6143"
"42627","358.97"
"42660","359.3819"
"42694","359.8411"
"42727","360.3484"
"42760","360.8788"
"42794","361.3904"
"42827","361.8582"
"42860","362.2816"
"42894","362.6467"
"42927","362.9087"
"42960","363.0323"
"42994","363.0112"
"43027","362.8505"
"43060","362.5745"
"43094","362.2562"
"43127","361.9939"
"43160","361.8409"
"43194","361.7841"
"43227","361.7809"
"43260","361.7929"
"43294","361.7963"
"43327","361.7828"
"43360","361.7586"
"43394","361.7471"
"43427","361.7921"
"43460","361.9515"
"43494","362.2671"
"43527","362.7211"
"43560","363.2325"
"43594","363.6989"
"43627","364.0484"
"43660","364.2759"
"43694","364.4252"
"43727","364.5237"
"43760","364.551"
"43794","364.4948"
"43827","364.4025"
"43860","364.3371"
"43894","364.3163"
"43927","364.31"
"43960","364.2581"
"43994","364.0879"
"44027","363.7509"
"44060","363.2697"
"44094","362.7488"
"44127","362.3379"
"44160","362.1725"
"44194","362.3041"
"44227","362.6669"
"44260","363.1263"
"44294","363.5526"
"44327","363.8575"
"44360","364.0126"
"44394","364.0525"
"44427","364.0381"
"44460","364.0158"
"44494","364.0066"
"44527","364.0096"
"44560","364.0047"
"44594","363.9537"
"44627","363.8091"
"44660","363.5426"
"44694","363.1779"
"44727","362.7726"
"44760","362.3733"
"44794","362.0194"
"44827","361.7457"
"44860","361.5399"
"44894","361.3362"
"44927","361.082"
"44960","360.7982"
"44994","360.5578"
"45027","360.4075"
"45060","360.3374"
"45094","360.314"
"45127","360.3153"
"45160","360.3454"
"45194","360.4333"
"45227","360.616"
"45260","360.897"
"45294","361.2031"
"45327","361.4059"
"45360","361.4019"
"45394","361.1703"
"45427","360.777"
"45460","360.3343"
"45494","359.9579"
"45527","359.7717"
"45560","359.9144"
"45594","360.5266"
"45627","361.7535"
"45660","363.707"
"45694","366.345"
"45727","369.3667"
"45760","372.2719"
"45794","374.5682"
"45827","375.9498"
"45860","376.3414"
"45894","375.8566"
"45927","374.7654"
"45960","373.4877"
"45994","372.4904"
"46027","372.0534"
"46060","372.1048"
"46094","372.3322"
"46127","372.4507"
"46160","372.3584"
"46194","372.1214"
"46227","371.8741"
"46260","371.7081"
"46294","371.6356"
"46327","371.6261"
"46360","371.6453"
"46394","371.6682"
"46427","371.6796"
"46460","371.6704"
"46494","371.6365"
"46527","371.5837"
"46560","371.5389"
"46594","371.5636"
"46627","371.758"
"46660","372.2292"
"46694","373.0225"
